code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	brand_owner	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
7501011131026	https://world.openfoodfacts.org/product/7501011131026	yen	1574406435	1574406633	Chicharrón 100% Cerdo natural		70 g			Sabritas	sabritas	Botanas, Snacks salados, Comidas preparadas, Productos a base de carne, Comidas con carne, Comidas con cerdo, Chicharron	en:snacks,en:salty-snacks,en:meals,en:meat-based-products,en:meals-with-meat,en:pork-meals,es:chicharron													en:Mexico	Cuero de Cerdo, Aceite Vegetal y Sal.					30g	30		0		0			0			26	e	3	Composite foods	One-dish meals	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		es:chicharron	https://static.openfoodfacts.org/images/products/750/101/113/1026/front_es.4.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1026/front_es.4.200.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1026/front_es.4.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1026/front_es.4.200.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1026/ingredients_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1026/ingredients_es.7.200.jpg				167	2330		36.7	15																																			0	0									0			56.7				4.4	1.76	0																																											26								
7500478006991	https://world.openfoodfacts.org/product/7500478006991	openfoodfacts-contributors	1575510205	1575510338	Tostitos Chile piquín		200g			Sabritas	sabritas	Snacks	en:snacks													en:Mexico						30 g	30										18	d		unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:snacks										153	2130		30	13.3																																			53.3	0									6.67			6.67				1.62	0.65	0																																											18								
0028400437929	https://world.openfoodfacts.org/product/0028400437929	usda-ndb-import	1489074110	1489074110	Sabritas, Fiesta Mix, Botana Surtida Sazonada					Frito-Lay Company	frito-lay-company															United States	Cheetos brand puffs cheese flavored snacks: enriched corn meal (corn meal, ferrous sulfate, niacin, thiamin mononitrate, riboflavin, and folic acid), vegetable oil (corn, canola, and/or sunflower oil), cheese seasoning (whey, cheddar cheese [milk, cheese		en:milk			28 g (1 TAZA)	28		0		0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded												500	2092		32.14	5.36																																	0	0	53.57	3.57									3.6			7.14				2.44856	0.979424		0.0001071					0														0		0.00129																													
7501011131118	https://world.openfoodfacts.org/product/7501011131118	pep	1438365416	1547218126	Fritos sabor chile y limón	Frituras de maíz nixtamalizado con chile y sabor limón	180 g	Bag,PP5	bag,pp5	Sabritas,PepsiCo	sabritas,pepsico	Botanas, Snacks salados, Aperitivos, Patatas fritas, Chips fritos	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps	Mexico	mexico	Mexico City,Mexico	mexico-city,mexico							Monterrey,Nuevo León,Mexico	Oxxo	México	Maíz nixtamalizado, aceite vegetal, condimento (chiles, sal yodada, maltodextrina, ácido cítrico, dióxido de silicio, jugo de limón, rojo allura AC, oleorresina de capsicum, oleorresina de de paptrika saborizante), achiote.			en:gluten,en:milk,en:soybeans	en:gluten,en:milk,en:soybeans	25 g	25		3	en:e129,en:e160b,en:e330	0			0			19	e	4	Salty snacks	Appetizers	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:crisps	https://static.openfoodfacts.org/images/products/750/101/113/1118/front_es.17.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1118/front_es.17.200.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1118/front_es.17.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1118/front_es.17.200.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1118/ingredients_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1118/ingredients_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1118/nutrition_es.10.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1118/nutrition_es.10.200.jpg	2350		2350		36	16															12	4																	0	0	52	0									4			8				1.52	0.61																																												19								
7501011153097	https://world.openfoodfacts.org/product/7501011153097	nobeeakon	1505143106	1559446702	Sabritas original	Papas sabritas	22 g	plástico	plastico	Sabritas	sabritas	Botanas, Snacks salados, Aperitivos, Patatas fritas, Chips fritos	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps			México	mexico	Kosher	en:kosher					México		México	Papa, aceite vegetal, sal yodada			en:gluten,en:milk,en:soybeans,es:V16	en:gluten,en:milk,en:soybeans,es:v16	22 g	22		0		0			0			21	e	3	Salty snacks	Appetizers	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:crisps	https://static.openfoodfacts.org/images/products/750/101/115/3097/front_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/101/115/3097/front_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/101/115/3097/front_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/101/115/3097/front_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/101/115/3097/ingredients_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/115/3097/ingredients_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/115/3097/nutrition_es.9.400.jpg	https://static.openfoodfacts.org/images/products/750/101/115/3097/nutrition_es.9.200.jpg	2100		2100		31.8	15.9															11.4	4.55																	0	0	50	0									0			4.55				1.15	0.462																																												21								
7501011110335	https://world.openfoodfacts.org/product/7501011110335	openfoodfacts-contributors	1545335882	1547219565	Frit-os Limón y Sal	Frituras de maíz nixtamalizado sabor limón y sal	62 g	Bolsa de plastico	bolsa-de-plastico	Sabritas	sabritas	Botanas, Snacks salados	en:snacks,en:salty-snacks	México	mexico	México	mexico							Walmart	Walmart,Sams Club,Soriana,Bodega Aurrera,La Comer,Oxxo	México,Estados Unidos	INGREDIENTES: MAIZ NIXTAMALIZAD0, ACEITE VEGETAL CONTIENE TBHQ, CONDIMENTO SAL YODADA, MALTODEXTRINA, ACIDO CITRICO, DIOXIDO DE SILICIO, GOMA ARABIGA, SABORIZANTE, JUGO DE LIMON y ACHIOTE.			es:LECHE TRIGO GLUTEN Y SOYA	es:leche-trigo-gluten-y-soya	30 g	30		2	en:e330,en:e414	0			0			16	d	4	unknown	unknown	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:salty-snacks	https://static.openfoodfacts.org/images/products/750/101/111/0335/front_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/0335/front_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/111/0335/front_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/0335/front_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/111/0335/ingredients_es.9.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/0335/ingredients_es.9.200.jpg	https://static.openfoodfacts.org/images/products/750/101/111/0335/nutrition_es.10.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/0335/nutrition_es.10.200.jpg	2320		2320		36.7	16.7																																			50	0									6.67			6.67				1.27	0.508																																												16								
7501011127012	https://world.openfoodfacts.org/product/7501011127012	openfoodfactsmx4	1546874722	1547219739	Tostitos Salsa Verde	Totopos de maíz nixtamalizado con chile y especias sabor salsa verde.	65 g	Bolsa de plastico	bolsa-de-plastico	Sabritas	sabritas	Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Botanas, Snacks salados, Totopos	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:salty-snacks,es:totopos	México	mexico	México	mexico							Walmart	Walmart,Sams Club,Soriana,Bodega Aurrera,La Comer,Oxxo	México	"TOTOPOS DE MAIZ NIXTAMALIZADO CON CHILE Y ESPECIAS, SABOR SALSA VERDE. INGREDIENTES: MAÍZ NIXTAMALIZADO, ACEITE VEGETAL (CONTIENE TBHQ), CONDIMENTO [MALTODEXTRINA, GLUTAMATO MONOSÓDICO, SAL YODADA, ESPECIAS, CHILE, AZÚCAR, DEXTROSA, TOMATE, SAL DE MAR PROTEINA VEGETAL HIDROLIZADA DE SOYA Y DE MAÍZ, ÁCIDO CÍTRICO, SABORIZANTE (CONTIENE INGREDIENTES DE HUEVO), ALMIDÓN MODIFICADO, SUERO DE LECHE, GUANILATO DE SODIO, INOSINATO DE SODIO, ACEITE VEGETAL, HIDROLIZADO DE LEVADURA, ÁCIDO ACETICO, ÁCIDO MÁLICO, DIACETATO DE SODIO, DIÓXIDO DE SILICIO, GOMA ARÁBIGA, AMARILLO OCASO FCF, LACTOSA, GOMA XANTANA, TARTRAZINA, AZUL BE LLANTE FCF, ROJO ALLURA AC, CASEJNATO DE SQDIO, SACAROSA, FLSFATO DE POTASIO, MONO Y DIGLICÉRIDOS DE ACIDOS GRASOS DIOXIDO DE TITANIO, EXTRACTO DE PAPRIKA, INDIGOTINA, BHT, ÁCIDO ASCORBICO, HIDROXIDO DE ALUMINIO, SILICATO DE CALCIO."	en:milk	en:milk	en:milk,es:HUEVO Y SOYA ELABORADO EN EQUIPOS QUE PROCESAN PRODUCTOS QUE CONTIENEN TRIGO (GLUTEN)	en:milk,es:huevo-y-soya-elaborado-en-equipos-que-procesan-productos-que-contienen-trigo-gluten	30 g	30		16	en:e102,en:e129,en:e132,en:e14xx,en:e160c,en:e260,en:e262,en:e262ii,en:e296,en:e321,en:e330,en:e414,en:e415,en:e552,en:e621,en:e627,en:e631	0			0			15	d	4	unknown	unknown	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		es:totopos	https://static.openfoodfacts.org/images/products/750/101/112/7012/front_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/112/7012/front_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/112/7012/front_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/112/7012/front_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/112/7012/ingredients_es.9.400.jpg	https://static.openfoodfacts.org/images/products/750/101/112/7012/ingredients_es.9.200.jpg	https://static.openfoodfacts.org/images/products/750/101/112/7012/nutrition_es.10.400.jpg	https://static.openfoodfacts.org/images/products/750/101/112/7012/nutrition_es.10.200.jpg	1880		1880		23.3	10																																			53.3	3.33									6.67			6.67				1.44	0.576																																												15								
7501011133426	https://world.openfoodfacts.org/product/7501011133426	openfoodfactsmx4	1546878890	1547219629	Crujitos	Frituras de harina de maíz nixtamalizado con chile y queso	40 g	Bolsa de plastico	bolsa-de-plastico	Sabritas	sabritas	Botanas, Snacks salados	en:snacks,en:salty-snacks	México	mexico	México	mexico							Walmart	Walmart,Sams Club,Soriana,Bodega Aurrera,La Comer,Oxxo	México	"INGREDIENTES: HARINA DE MAÍZ NIXTAMALIZADO DE GRANO ENTERO (CON GERMEN Y CASCARILLA) (66%) ACEITE VEGETAL (CONTIENE TBHQ), CONDIMENTO [MALTODEXTRINA, SAL YODADA, SOLIDOS DE MAÍZ. CHILES, GLUTAMATO MONOSÓDICO, ACIDO CITRICO SUERO DE QUESO, ESPECIAS, ACEITE VEGETAL QUESO (4,1%), SUERO DE LECHE, PROTEINA LACTEA, SABORIZANTES, PROTEÍNA VEGETAL HIDROLIZADA DE SOYA, INOSINATO DE SODIO, GRASA BUTIRICA, GUANILATO DE SODIO, AMARILLO OCASO FCF, LACTOSA, DIOXIDO DE SILICIO, HIDROLIZADO DE LEVADURA, ACIDO LÁCTICO, JARABE DE MAIZ, FOSFATO TRICALCICO, FOSFATO DE POTASIO, FOSFATO DE SODIO, TARTRAZINA, DEXTROSA, GOMA XANTANA,CARAMELO CLASE IV, GOMA ARABIGA, CASEINATO DE SODIO, ACHIOTE, ALMIDON DE MAIZ ROJO ALLURA AC, CITRATO DE SODIO, CREMA, ACIDO ACETICO, DIACETATO DE SODIO, MONO Y DIGLICERIDOS DE ACIDOS GRASOS, CULTIVOS LÁCTEOS, ENZIMAS AZUL BRILLANTE FCF, LECITINA DE SOYA, SORBATO DE POTASIO, ÁCIDO0 MÁLICO, MANITOL (0,002 g/100 g EN CONDIMENTO)), AZÚCAR, BICARBONATO DE POTASIO."	en:gluten,en:milk,en:soybeans	en:gluten,en:milk,en:soybeans	es:LECHE Y SOYA. TRIGO (GLUTEN).	es:leche-y-soya-trigo-gluten	30 g	30		17	en:e102,en:e150d,en:e160b,en:e202,en:e260,en:e262,en:e262ii,en:e270,en:e331,en:e340,en:e414,en:e415,en:e421,en:e471,en:e501,en:e501ii,en:e621,en:e627,en:e631	0			0			17	d	4	unknown	unknown	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:salty-snacks	https://static.openfoodfacts.org/images/products/750/101/113/3426/front_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/3426/front_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/113/3426/front_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/3426/front_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/113/3426/ingredients_es.9.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/3426/ingredients_es.9.200.jpg	https://static.openfoodfacts.org/images/products/750/101/113/3426/nutrition_es.10.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/3426/nutrition_es.10.200.jpg	1820		1820		20	10																																			56.7	3.33									6.67			6.67				1.95	0.779																																												17								
7501011116252	https://world.openfoodfacts.org/product/7501011116252	openfoodfactsmx4	1546879496	1547219592	Frit-os Chile y Limón	Frituras de Maíz nixtamalizado sabor chile y limón	53 g	Bolsa de plastico	bolsa-de-plastico	Sabritas	sabritas	Botanas, Snacks salados	en:snacks,en:salty-snacks	México	mexico	México	mexico							Walmart	Walmart,Sams Club,Soriana,Bodega Aurrera,La Comer,Oxxo	México	"MAIZ NIXTAMALIZALDO ACEITE VEGETAL (CONTIENE Q CONDIMENTO [CHILES, SAL YODADA MALTODEXTRINA, ACIDO CITRICO DIOXIDO DE SILICIO, JUGO DE LIMÓN ROJO ALLURA AC OLEORRESINA DE CAPSICUM, OLEORRESINA DE PAPRIKA, SABORIZANTE], ACHIOTE."			en:milk,es:TRIGO (GLUTEY SOYA	en:milk,es:trigo-glutey-soya	30 g	30		1	en:e160b	0			0			17	d	4	unknown	unknown	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:salty-snacks	https://static.openfoodfacts.org/images/products/750/101/111/6252/front_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/6252/front_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/111/6252/front_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/6252/front_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/111/6252/ingredients_es.9.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/6252/ingredients_es.9.200.jpg	https://static.openfoodfacts.org/images/products/750/101/111/6252/nutrition_es.10.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/6252/nutrition_es.10.200.jpg	2140		2140		33.3	15																																			46.7	0									6.67			6.67				1.52	0.61																																												17								
7501011112254	https://world.openfoodfacts.org/product/7501011112254	openfoodfactsmx4	1546879721	1563546143	Fritos	Frituras de maiz nixtamalizado sabor chorizo y chipotle	62 g	Bolsa de plastico	bolsa-de-plastico	Sabritas	sabritas	Botanas, Snacks salados, Aperitivos, Patatas fritas, Chips fritos	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps	México	mexico	México	mexico							Walmart	Walmart,Sams Club,Soriana,Bodega Aurrera,La Comer,Oxxo	México	"DE GLUTEN (CEBADA)), ACIDO CITRICO, ESPECIAS SOLIDOS DE MAÍZ, DEXTROSA, HARINA DE MAIZ, TOMATE, PROTEINA VEGETAL HIDROLIZADA DE SOYA, ACEITE VEGETAL MAÍZ, ANILATO DE SODIO, ÁCIDO MÁLICO, INOSINATO SODIO, SOLIDOS DE JUGO DE LIMÓN, ÁCIDO CTICO DIOXIDO DE SILICIO, AMARILLO OCASO FCF ALMIDON MODIFICADO, ROJO ALLURA AC, EXTRACTO PAPRIKA, GRASA VEGETAL, AZUL BRILLANTE FCE GOMA XANTANA, LACTOSA, CARAMELO CLASE 1 TARTRAZINA, HIDROXIDO DE SODIO, DIÓXIDO TITANIO, HIDROLIZADO DE LEVADURA, CARAMELO CLASE IV, INDIGOTINA, EXTRACTO DE CHILE COFEROLES.], ACHIOTE."	en:gluten,en:milk	en:gluten,en:milk	es:SOYA Y GLUTEN BADA)LECHE Y TRIGU GLUTEN	es:soya-y-gluten-bada-leche-y-trigu-gluten	30 g	30		7	en:e129,en:e132,en:e150d,en:e160b,en:e296,en:e330,en:e524	0			0			21	e	4	Salty snacks	Appetizers	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:crisps	https://static.openfoodfacts.org/images/products/750/101/111/2254/front_es.10.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/2254/front_es.10.200.jpg	https://static.openfoodfacts.org/images/products/750/101/111/2254/front_es.10.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/2254/front_es.10.200.jpg	https://static.openfoodfacts.org/images/products/750/101/111/2254/ingredients_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/2254/ingredients_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/101/111/2254/nutrition_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/2254/nutrition_es.8.200.jpg		510	2134		30	13.32																																			0	0									1			6.66				1.5	0.6																																												21								
7501011111028	https://world.openfoodfacts.org/product/7501011111028	openfoodfactsmx4	1546880077	1547219545	Rancheritos	Totopos de maíz nixtamalizado con chile y especias	60 g	Bolsa de plastico	bolsa-de-plastico	Sabritas	sabritas	Botanas, Snacks salados	en:snacks,en:salty-snacks	México	mexico	México	mexico							Walmart	Walmart,Sams Club,Soriana,Bodega Aurrera,La Comer,Oxxo	México	"MAÍZ NIXTAMALIZADO, ACEITE VEGETAL (CONTIENE TBHQ), CONDIMENTO [CHILE, SAL YODADA, MALTODEXTRINA, ALMIDON MODIFICADO, ÁCIDO CÍTRICO, AZUCAR, TOMATE, SAL DE MAR, ESPECIAS, GLUTAMATO MONOSODICO, SOLIDOS DE MAÍZ, HARINA DE MAÍŽ, HARINA DE TRIGO, DIOXIDO DE SILICIO, HIDROLIZADO DE LEVADURA, SABORIZANTE, DEXTROSA, SOIDOS DE JUGO DE LIMÓN, ROJO ALLURA AC, ÁCIDO MALICU AMARILLO OCASO FCF, EXTRACTO DE PAPRIKA, AZUL BRILLANTE FOE ACEITE VEGETAL, SUERO DE LECHE EN POLVO, INOSINATO DE SODIO TARTRAZINA, PROTEÍNA VEGETAL HIDROLIZADA DE SOYA, FOSFATOS GUANILATO DE SODIO, CARAMELO EN POLVO, DIACETATO DE SODIO SEATO DE CALCIO, GOMA XANTANA, LACTOSA, EXTRACTO DE APIO, AGEO ACETICO, ACHIOTE, ÁCIDO FUMÁRICÓ, ACIDO LACTICO INOFEROLES, MANITOL (0,002 G/100 G DE CONDIMENTO CARAMELO CLASE IV.1, ACHIOTE."	en:gluten,en:milk	en:gluten,en:milk	en:milk,es:SOYA  TRIGO (GLUTEN).	en:milk,es:soya-trigo-gluten	30 g	30		9	en:e129,en:e14xx,en:e160b,en:e160c,en:e297,en:e330,en:e415,en:e421,en:e621	0			0			16	d	4	unknown	unknown	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:salty-snacks	https://static.openfoodfacts.org/images/products/750/101/111/1028/front_es.9.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/1028/front_es.9.200.jpg	https://static.openfoodfacts.org/images/products/750/101/111/1028/front_es.9.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/1028/front_es.9.200.jpg	https://static.openfoodfacts.org/images/products/750/101/111/1028/ingredients_es.10.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/1028/ingredients_es.10.200.jpg	https://static.openfoodfacts.org/images/products/750/101/111/1028/nutrition_es.11.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/1028/nutrition_es.11.200.jpg	1940		1940		23.3	10																																			56.7	3.33									6.67			6.67				1.69	0.677																																												16								
